Element,Stream-lipidcane,Stream-lipidcane,Boiler turbogenerator-BT,Boiler turbogenerator-BT,Fermentation-R301,Stream-biodiesel,Stream-lipidcane,Biorefinery,Biorefinery,Biorefinery
1632,0.032080755988822506,338458.4530530351,0.767795032158708,0.8847644135310389,0.8978708012780103,1.3640952667888957,0.04529561278406624,-15.539470499983162,-197036.38421094033,2.139229697774504
1633,0.035493845630237504,305217.6856328862,0.7862568879369058,0.8811976075343089,0.8940296640636879,1.3238242242442027,0.04578637642955248,-15.287241402688368,-197603.84896325797,2.418770406244047
1634,0.03346255387099714,328016.1678070456,0.7467227372021465,0.8285208101321204,0.9402904756247866,1.373273378837245,0.04933854997243797,-12.870173032069113,-156317.56324410503,2.1402343052986406
1635,0.035102620456353636,362727.33615157416,0.8423285625621422,0.8791848190192393,0.9004163637298023,1.3361068724460132,0.05374078564799836,-24.005415411971214,-326907.1287700557,2.1149828606816223
1636,0.03771796172548468,332744.37627044873,0.7496903625694075,0.7620400991253162,0.8735255624263776,1.377897653902383,0.04981584217126446,-12.600958033638289,-155134.902820513,2.544427988524003
1637,0.03785069872858819,349633.1335076971,0.842107635410235,0.7760913341911395,0.9104130291495252,1.4435829197041663,0.05045959654941779,-19.775837645822737,-261778.19392450515,2.290682947143259
1638,0.032881884909798494,332669.622765837,0.8272946568465868,0.7720381997981995,0.9102166260294697,1.3127051232579752,0.049459431776520346,-17.599716760945707,-230035.66227481083,2.1707527501541164
1639,0.035315932594875886,342156.5388745305,0.7749037672828707,0.8527892232816344,0.906241268348214,1.2799437203196558,0.04958879932121548,-16.208962671229997,-207774.1734455091,2.334141001784066
1640,0.036233959548297265,339510.27612573485,0.7954979990440414,0.8008682184773338,0.9071934319453646,1.3105231382471612,0.049065398223868226,-16.419160919274155,-211091.5962846109,2.3650831577402385
1641,0.03158279737415994,316575.0009320925,0.7978950090041905,0.8518561814918316,0.9230255577026384,1.3469656400819645,0.052143407924002454,-16.798319130346375,-219869.15570684985,2.0363038207565105
1642,0.031522122712087895,334924.33353782754,0.7922381001806866,0.8491526238039897,0.9226952869492788,1.3626202248663424,0.04996478577488407,-17.000174544587725,-220128.70112924138,2.01122723412645
1643,0.03304597854721836,348772.2416319732,0.8105566338078959,0.7648559718913228,0.8909127081258477,1.3110788644459932,0.05240215416481958,-17.654608994496133,-230852.81989715394,2.1819630712124476
1644,0.03563779223617625,332655.05390285543,0.7817400558352031,0.8326897080838536,0.9347232452267249,1.3910336859471522,0.051442358977492525,-15.92741239351776,-203729.85622068786,2.1982573163762598
1645,0.03780806931256109,327409.785656766,0.8150057659703653,0.8390157661462374,0.9093606442718322,1.449522757678708,0.050256761914849665,-18.133026296039862,-239171.83597376078,2.3135198445191976
1646,0.0380046638267427,318436.1501433855,0.7776547174262239,0.8655760256981364,0.9077817402508559,1.4344868008841525,0.04757756654887817,-15.215853431421591,-194698.31041391625,2.4077402512497876
1647,0.037920091269489566,313694.6715218287,0.7564266401913272,0.8885381306625102,0.8940486556938592,1.4060607665611555,0.04654614986880264,-13.845062035858911,-174569.3390753955,2.487668860934115
1648,0.03269184063708818,348377.183610085,0.8063705632767746,0.7802496424309897,0.9239570784923009,1.3733267246694902,0.05041849504014424,-17.241335705791386,-222204.0617015203,2.061699386905198
1649,0.036450570724387454,313109.9043027328,0.7816814117529952,0.8792729311600866,0.902381351305622,1.2876494260640292,0.048909437445860265,-15.704832793210965,-203529.0733216678,2.4421699164353874
1650,0.031936017481229186,320818.51252931904,0.8531082247416837,0.813036088630834,0.9234090401654385,1.4295002372090886,0.05241401391382248,-19.964464749314153,-268139.3676494753,1.9449359576532714
1651,0.03188333985093469,318663.6605288265,0.7854094226631568,0.775919642324241,0.9223368262287057,1.4212062112104091,0.047983802612351516,-14.053870261808742,-176214.5068058326,2.0828708330478913
1652,0.03415170535986513,333188.2659985286,0.7981119732320646,0.8528593895704881,0.8953645680530775,1.3935607658612326,0.051505378959682435,-17.813721002050883,-234634.6571437555,2.163726800732599
1653,0.033404406991684905,349845.12641286413,0.8154342779330511,0.8628662296674239,0.8953178879268234,1.346713001848742,0.049540246976162085,-19.980824967440878,-265467.2561318492,2.1341015047517997
1654,0.03324467416490747,338151.468417807,0.8319046074504679,0.8218399504613069,0.8720048359692181,1.3938497827819094,0.05041128594060267,-19.79765935560638,-265433.56667959667,2.1468908363367736
1655,0.03444192538526223,302106.49606910354,0.7786406868986522,0.8539509272124399,0.8820225174783424,1.468560181245866,0.04964443650348323,-14.712818075216568,-190751.98885835087,2.266324659689922
1656,0.03574720682030264,325029.88467122824,0.7974293815373441,0.8578138155013133,0.8828518672677432,1.2592749099841485,0.05288114945602098,-17.707678552319862,-235047.48087013303,2.415499930088924
1657,0.03313283360080343,307379.12004849996,0.8442788343506681,0.8580905830416846,0.9316905148850425,1.3284939924501404,0.04837866839197087,-18.987578825478092,-253205.74703562612,2.1328511829599375
1658,0.03394998501675318,331390.5208593983,0.8116017592713353,0.8457930500815145,0.8974256711918311,1.3630997095071304,0.04978032912592855,-18.27614576241197,-241396.96051063348,2.1908932619485957
1659,0.0336219009742284,340279.23230513756,0.7365021718422875,0.8188691854296485,0.9069107251527562,1.3956981112765945,0.04925492294518665,-12.674951305535783,-153508.34684584304,2.1896854604997853
1660,0.0335170154640612,335993.5931262717,0.7978811340371709,0.7980243400786944,0.9046476474705433,1.3329664182633203,0.04819153367175952,-16.24731625137363,-208723.91858738603,2.2145565064701547
1661,0.03548543002182942,325209.99408643926,0.7412038300463065,0.8471099758794658,0.8942872176946292,1.4904346779179654,0.04931574206240405,-12.95661756828937,-160265.61753080922,2.258781569208966
1662,0.03333842396683165,309084.65872179205,0.7995003052931762,0.7843854727850901,0.8835258851824856,1.4195305612918927,0.0537265865094882,-15.557095795066372,-203964.00658661494,2.1968664117299554
1663,0.034512577978827674,329467.3900635271,0.7358446538868106,0.7944443461500861,0.9274493747126833,1.3693995633319511,0.04796259249980805,-11.563100198929318,-136254.34677633774,2.2566303890804607
1664,0.03273897454792626,306798.7532509289,0.8145713485831272,0.7666619955970255,0.8710453365468428,1.3720031855989725,0.05069191221533234,-15.691821102428719,-206058.24983212474,2.2707019241945265
1665,0.03594851261142204,315227.4448488784,0.8407450298202912,0.7861254662953125,0.9020926294781505,1.351962044331961,0.048906402929205714,-17.811673530517023,-235744.61476215016,2.362702272572238
1666,0.03402446241201786,329285.13516139216,0.789415477404312,0.8200149143494767,0.867883170137192,1.372381421933734,0.05325877567990294,-16.699745616132358,-219851.59769598406,2.2581084003310927
1667,0.03403873438069828,323992.3614737424,0.8103156223071688,0.8196705545534808,0.8993768155507172,1.3548557104198902,0.05201098377861563,-17.49712276516267,-230853.54038473294,2.2112525919054
1668,0.03468339096250915,317421.5507120715,0.7875919444445791,0.8524558994773505,0.8869147649556082,1.4092968458694666,0.04915001670600715,-15.95927845633299,-207735.49751143332,2.274520810139734
1669,0.03612363356814527,338059.0063906009,0.7998021027772376,0.878596004812596,0.8886836743324991,1.465246081986138,0.047510597188987314,-18.219375159095957,-239524.19148981388,2.256042101122431
1670,0.03479857762743896,328808.7253353327,0.8012487306604738,0.8741303875540307,0.9078262461167215,1.4306053596815371,0.04977970078868998,-17.926715222331858,-235773.09247377052,2.158893646701913
1671,0.03149678835053885,353282.0121198363,0.7444448803111133,0.8535926572063115,0.9242034870249273,1.425691213859908,0.04922426045056536,-14.227671420179496,-174829.58654437063,1.9744141362135317
1672,0.03390454578577752,358783.1688917249,0.7475609316458753,0.7640948369059799,0.898003892698858,1.3201093299106048,0.04737455346405491,-13.029214210947657,-156550.86469283068,2.2865688466033505
1673,0.03251840235220205,353553.81252869434,0.8520666661488128,0.8407311665673244,0.8770867789361388,1.3932262537542637,0.04860247281905332,-22.41243361270642,-303054.1664203395,2.0571359557125244
1674,0.031216873351552214,338780.0157136617,0.8449653857978859,0.8363852119909289,0.8891131635124121,1.363230969611541,0.048350674144060586,-20.724161854694884,-278132.1629659025,2.020110407511474
1675,0.03725004756101414,332555.1512564711,0.8056513207114417,0.8780796223615668,0.8787595285076268,1.3903690701898241,0.05058132777722452,-18.866737985102503,-251479.29685331235,2.3726524634850796
1676,0.03159314859551898,342840.9777569147,0.7937376893076711,0.8438581603045758,0.9369833140343927,1.4039187824566297,0.0483104564793359,-17.061679286055483,-218761.45588661326,1.9650288995794032
1677,0.03302340136681667,318929.9094561559,0.8358167224380635,0.8405363720967429,0.8769027456487679,1.3872529770878839,0.05098583004858977,-19.427292333325358,-261926.3158687238,2.156123906370317
1678,0.03248884562037187,316870.9922057518,0.7347747510340001,0.8724020982670095,0.8966439553055708,1.393355065045192,0.05164352752474083,-12.847214824987269,-160213.30742081,2.1585290495766905
1679,0.036511738571432494,320972.25630569505,0.8076865057261029,0.7844871612419048,0.9115907944636412,1.3305457749636755,0.04673744276538042,-15.646793194561083,-200628.78428298878,2.4163742793987923
1680,0.03383824929599665,327455.65108598233,0.7804311994381911,0.791188231736003,0.9011029134510982,1.3403701167444442,0.049009388158673034,-14.666349326763891,-185880.7783138599,2.265607167534669
1681,0.032420283731424894,313488.6864200791,0.7952876668443021,0.8285896501362809,0.9229256684852979,1.4208742377648933,0.0505848589918282,-15.783300075295102,-204160.98131031933,2.059642068766017
1682,0.03571292772430508,351500.47050118,0.8212314801477312,0.838912901861394,0.8798944232972408,1.3759255322660182,0.0487000025374771,-19.910994770816004,-264724.720529761,2.288390404583179
1683,0.03786197003087485,314712.1099357892,0.8055277543161807,0.7766523715447692,0.8919821453342499,1.290862651680815,0.046247568347888526,-15.093458336022154,-193684.6945744958,2.591920321337249
1684,0.03707053707750893,329610.50856835593,0.8044019757973195,0.8442204821114567,0.8585602007640475,1.4850778375727023,0.04796156118245301,-17.624562465568133,-233003.24969655467,2.3920520426447234
1685,0.03530738787139213,333861.14345128706,0.8644586076649778,0.7950436011440226,0.9430214868706767,1.3391170674970683,0.04824046164756896,-20.351483609714187,-270184.3225534423,2.1837864867314605
1686,0.03573248768314905,329103.97024377657,0.7950609772221242,0.7675577437419402,0.9298260607369635,1.34126124241601,0.051601580307243135,-15.390207708283029,-196137.98354651054,2.2805159505317394
1687,0.03349089934139535,324262.1153477338,0.744655008625121,0.8012000207468695,0.9156414399994901,1.398347553016938,0.04582814298911068,-11.871209114421937,-141640.15031606308,2.228893368358104
1688,0.03181189830796866,337249.1141561161,0.7521737278080158,0.750739130274458,0.9056242162862225,1.3250479181323485,0.05292971494135197,-12.925526808481976,-158883.80209453419,2.135865304301186
1689,0.034806008055790975,327534.3182119129,0.7455639855254845,0.7935224685322757,0.8707573363039373,1.3924941131521456,0.051317755503923125,-12.859565928376913,-160249.06818575447,2.3523289174361084
1690,0.03645621575340135,346900.69846582063,0.7939647699391872,0.7461710792216356,0.9100554461795305,1.372771359519717,0.049215042755829025,-15.49573615687111,-195887.38013085726,2.3444342331785233
1691,0.032670595888903524,347487.3374569251,0.7908803739998771,0.821247492430797,0.9064327859171978,1.4010280392183498,0.048455911091239125,-16.834608118264644,-216380.30793558087,2.0882709293403656
1692,0.0368396495088129,341268.13604505896,0.7243959313232236,0.8516333283512992,0.9262520006803203,1.3678475866608424,0.0497407193769072,-12.271185779913973,-146264.38345232827,2.339951356712378
1693,0.037572420193727675,336714.6604316425,0.7263331452065654,0.8014451654192072,0.8991976616351872,1.2991270133722457,0.05042408501973256,-11.750247965537437,-140408.84677125915,2.5180376441201613
1694,0.03689935492743797,356980.60698801343,0.8039462505917125,0.7724358342772697,0.8763912414564645,1.3093268695997349,0.052736901686579324,-17.927708292220252,-235034.17160416936,2.4308244541935173
1695,0.03753841318454102,346975.2093761892,0.8361675657488705,0.8388236844046741,0.913117288615254,1.4865322611077252,0.049211507542429374,-20.61342234774348,-274474.17214437603,2.2184198455673507
1696,0.03142689301169713,346211.30174039205,0.8332048676488175,0.7882857304463038,0.8738894276867624,1.423657814747265,0.05063600692751889,-19.52417448171293,-260268.59478057345,2.015413168984444
1697,0.03790285513336033,313228.89761117107,0.7943641012250563,0.7864539407594036,0.8948579033737938,1.4617287059342041,0.04692429933569796,-14.587735389999096,-186098.20164510942,2.4555518425511647
1698,0.03595564279183313,301427.654107737,0.8198330812938093,0.8253970034097822,0.9127317283347638,1.4357050704118954,0.051622237711211105,-16.866506768556352,-223055.81186015496,2.2671500734780885
1699,0.03753364537925807,329329.94182032894,0.7934569341721959,0.7757309353700423,0.9384338721427468,1.3813683640111396,0.05184025767422338,-15.449632620449455,-196704.39628133088,2.3247992424375488
1700,0.03478187056577062,308130.7699150733,0.8289485189875037,0.8871397113361538,0.879061810235901,1.3783374192507314,0.050437168500105004,-19.270580938114833,-260516.14813475602,2.2728092778654805
1701,0.032339605518323385,343821.8345545593,0.8539679715276975,0.8200669027940904,0.890682372888723,1.4245071133056026,0.054249352572457374,-22.147876440723582,-301177.1547874077,1.9519986820195416
1702,0.034776097457414175,352865.5939074604,0.7784111312885306,0.8764366069606961,0.9169497653623098,1.3637213722312749,0.04802654420610685,-17.157665565074975,-219964.2448135644,2.189323785124958
1703,0.03400862073277743,328095.45806596725,0.8114934415402689,0.8166675998452863,0.9108296893237375,1.4457969039481717,0.05300958968094137,-17.801670358708215,-234766.23238665494,2.0842906560391348
1704,0.03667568001178718,321927.6777148731,0.833787627239593,0.7856460493203684,0.9201138951401697,1.330175726100855,0.05017215267711508,-17.798903316004342,-234209.60191972888,2.357351889587542
1705,0.03176022052044855,330865.6586480281,0.7575708298019542,0.8367726129901318,0.888932887737344,1.303603960555188,0.04662008858505844,-13.856852314112052,-172962.88342829596,2.2169665354715304
1706,0.03770437788568536,317913.6417276675,0.7801232718415825,0.7633921268985645,0.901436702519717,1.3146968048925096,0.05035359578205115,-13.851760587811707,-174863.67110068223,2.528202304639318
1707,0.03736146017630184,320178.53050143935,0.836438637585529,0.7739455532978586,0.876339624673737,1.3849601452857625,0.05067392167630557,-17.900232448533625,-238211.4490773138,2.4585494170747633
1708,0.03675158030973174,319499.14308267226,0.7633859304900843,0.8691196443441818,0.9225037947872929,1.3034584294237865,0.04897734899944384,-14.418346686665993,-182026.98863924193,2.4066386995206344
1709,0.03791569333476612,317354.59787414345,0.8036156006141626,0.7876703788391256,0.9199914153646681,1.4536192314171363,0.050279882637085604,-15.675033035468818,-202081.20585800588,2.354264533483544
1710,0.032705647930508154,332439.9814369702,0.7881741345590811,0.7546694473419079,0.8912667293306766,1.310347687185013,0.053294060479573704,-15.253408110974805,-196080.10487724358,2.212522978845528
1711,0.03168184311655684,349478.48444666975,0.7416353536944829,0.713922882930626,0.9175117423874374,1.389988839508997,0.052837933199908885,-11.965372942089406,-142021.47308009898,2.0539378219275584
1712,0.035503350938695576,326156.0758468082,0.8627155742729107,0.7318011336101169,0.9279658929920913,1.38407387176688,0.05046877295300825,-18.512453239338814,-244291.02417076344,2.225617055277459
1713,0.036592017160071454,315913.07269758655,0.8408368512195737,0.7248211819629835,0.8829415561970156,1.2710666641577555,0.05198996343354782,-16.87331911920928,-222974.26112536076,2.528837327590307
1714,0.03586839988979791,348058.7059882898,0.8041310053055472,0.831048103113541,0.907957171273876,1.3914484517673062,0.048711481065852894,-18.074314358191117,-235369.22005732913,2.248910600425231
1715,0.03283896819307551,325254.2161183745,0.8025619734952738,0.8505225096885871,0.9070868530064152,1.2951328803583224,0.04774080915304817,-17.044098718812798,-222029.38217094715,2.1955982246842676
1716,0.03188273203496975,342321.89213690057,0.8116956362014559,0.8560863724682912,0.8650154703244847,1.357155910320587,0.05299483313305467,-19.831552891643806,-266627.00586199714,2.073396359110058
1717,0.03549178964558259,332983.29192384327,0.7945998001095768,0.810232116329823,0.9152489945505531,1.3049803588118378,0.05091939810850877,-16.437729726837922,-212368.7131118896,2.3092086917509564
1718,0.033007628741422525,340801.9723806401,0.8219970949364219,0.7736416862891499,0.9055804362009254,1.280080043114859,0.04805805998610295,-17.555637678448853,-228225.85068769005,2.22381747216956
1719,0.031536430802001386,341344.6204155487,0.807834531085656,0.809407543406485,0.8987697091493663,1.3373193286677978,0.05151441593391694,-17.956831445316944,-235698.94275186496,2.0534426511491413
1720,0.03451189514927677,324897.30648172816,0.8000153947198464,0.7650465703653777,0.9256811818655966,1.4920252463507349,0.0473306006330831,-14.945789278508943,-188802.29575347138,2.155921426070818
1721,0.03629270125716155,354914.96818342834,0.8034415456232205,0.7719232896283357,0.910603497901829,1.4668192695508568,0.053034109609741045,-17.61257914213547,-228705.3247800029,2.1813964789373053
1722,0.03720088343976813,331096.828458621,0.7954613640791657,0.7559481423984915,0.908954335360795,1.4307595254554273,0.05051068142975823,-15.244946019431184,-194375.04540759322,2.346853769985037
1723,0.03608545317543294,310118.0785080687,0.7993071294496137,0.7906217774995691,0.9174715035389677,1.386664164976762,0.0493655942001319,-15.002613564193043,-192463.5573829783,2.338131034012498
1724,0.033214789739656095,337732.9890411289,0.7890531438509016,0.8280535942610326,0.8971258467563109,1.3173613650301772,0.05223510368663164,-16.956565671484036,-221104.19780387793,2.181965705845287
1725,0.03649052498389655,335267.1869835759,0.8454343671918843,0.8085239205358791,0.887061697679328,1.3491615786345195,0.05226705730200576,-20.41308111127884,-275050.1881201067,2.3278740210973523
1726,0.03663393547365779,308641.9268455789,0.8225971205739787,0.847167463444275,0.8980868904865014,1.3620794002901095,0.0464182459902988,-17.308603471934777,-228236.8002200577,2.41232956612424
1727,0.03485847154730364,350876.2849805244,0.766820793571227,0.8384754723361064,0.8737094214930611,1.3670885973416453,0.05068591697474522,-16.10845534935291,-207292.31449829388,2.2943581651090144
1728,0.03643073380479071,352755.4510135608,0.7808682576864252,0.7932619073694,0.8859276350377083,1.3600373728987964,0.05216065984924241,-16.414960951471613,-211594.92794272053,2.3585292682353316
1729,0.03698422113054384,361950.37348529394,0.8461712244277052,0.8196902920675772,0.8944192396184348,1.2956680838655488,0.051353916805250914,-22.230484542586105,-299251.78104141937,2.3377132709219453
1730,0.03156884674419683,306895.2618431859,0.7622284517486643,0.8881541702636302,0.8944043905670492,1.4279398057825619,0.04895111180965734,-14.253821714849058,-182352.30402219,2.1009492442804607
1731,0.03680545641816788,331113.2788788315,0.7862641747687639,0.8217937296974446,0.8687544000449383,1.3804904859472718,0.05271477610624786,-16.533260043346488,-216913.50983246433,2.420808152408392
1732,0.03399766020027065,314302.27175966697,0.7818302161769274,0.8159850508212017,0.8874924265700314,1.3688093800247787,0.05207186929116624,-15.086294307820436,-195458.22989039982,2.2710602180454984
1733,0.0329001687265139,355089.80006769625,0.844920539279747,0.779701002801737,0.8956218323159242,1.4454330374161901,0.048017715748520595,-20.114233671279653,-266346.04143848683,2.0542114390387822
1734,0.03111607014882259,353644.5822471515,0.7864236556554846,0.7919216251785863,0.9204294735573831,1.4105845141991389,0.047678466109542246,-15.987769582446498,-201583.38801236366,1.9830740584078612
1735,0.03155595146608464,345992.0457212662,0.8300897666616325,0.8003626643886912,0.880031225021398,1.3122462943869,0.05017921190301869,-19.499632206766087,-259492.28732017672,2.1088030258017163
1736,0.037475601039769615,362365.55615225533,0.7656592389573924,0.7680267909820682,0.8969052738070857,1.3399259120606253,0.04569620805784984,-14.292798913868635,-175073.57393363144,2.4647558926939523
1737,0.037485832779379565,334773.20475740585,0.7707306583315663,0.8169022650060789,0.9003265879364194,1.3155760104057552,0.05054481031791195,-15.036235499104702,-191208.30046869587,2.4618618602008637
1738,0.03755425790177823,304274.15326424333,0.8209445562218836,0.7828282950943831,0.9098448250682248,1.440809762836453,0.05065290308709228,-16.08278389194907,-210551.68562553448,2.389454954528601
1739,0.03693793749603992,314477.687703117,0.7667212146214332,0.7236733349129472,0.9183529029539287,1.3412226326893077,0.049332785423430364,-11.990422059456494,-145597.87900974354,2.468882561819851
1740,0.03190847700536256,343193.53428286186,0.7288757807554164,0.8011245373039357,0.9026232972973433,1.4175697196080819,0.051378436615303114,-12.25546791863465,-147596.4858243133,2.073371993706597
1741,0.035285587857316364,327566.27150873886,0.8220858798574232,0.8339829648520688,0.9168315796147335,1.3742202748214325,0.05013333843916471,-18.459977421288897,-243780.55968002847,2.2150672016501654
1742,0.03643648930472188,330444.7944951217,0.7997541401458464,0.8066440344426175,0.9202853003645204,1.308665951759322,0.04951498853813515,-16.367700680990563,-210900.62829742723,2.3598915671938197
1743,0.036199022705747805,328722.32389749016,0.7745659629351662,0.8947787212972963,0.9308686495815175,1.3710057623526237,0.050331243403415736,-16.26915716212109,-209307.43798464927,2.247937829876149
1744,0.033514554975651235,317855.13902343396,0.8031831706350057,0.8363426321528458,0.8798431315693824,1.3205003499999437,0.04933553614235488,-16.795277482012327,-220953.3544353341,2.2892943117432356
1745,0.032709429992451286,323912.698928378,0.858433540512803,0.776877850130837,0.8767334040724591,1.361171721386248,0.05202667412137498,-19.779803529480517,-267065.663271959,2.1614296047982395
1746,0.03566980738747788,341034.70863630297,0.7639008611992133,0.8305994286489622,0.8750843481142796,1.3389047794945126,0.048782087563440664,-15.02011539860004,-191044.3766343664,2.408938630377211
1747,0.03697849386001499,312405.2384066301,0.7725854783647277,0.8372266862028641,0.8964642790130061,1.310035777678138,0.053098822697647596,-14.857992249362779,-192047.95473689865,2.4693444407247913
1748,0.031553515798821874,332079.9474135737,0.8078103656664378,0.826148778509725,0.9367500156535609,1.4069626476870807,0.05196378097848239,-17.66812518587674,-230615.7997642838,1.9294957756358433
1749,0.03363680364620552,325588.7843045023,0.768038877807895,0.8271428769388705,0.9178117792507444,1.2827890293375508,0.04987556928878803,-14.427169969209714,-181850.34486033686,2.252364317955772
1750,0.03615576554770852,320578.4844506574,0.8163948288496623,0.8110716502067075,0.9437048784521187,1.3911178092408631,0.049988458862629134,-16.99586016637091,-220810.77361524414,2.2315423615643124
1751,0.0324842681403479,335320.0817524685,0.7468921200412556,0.7781506101003559,0.8648649173031403,1.3001774277912395,0.04698524065704144,-12.505190776962658,-152969.80495537174,2.3359073926294953
1752,0.03328535990869056,326228.13828636904,0.7459196756157531,0.8819378269672682,0.9028643574930021,1.4386863039037903,0.0531066363635347,-14.360777416122415,-182453.55150179224,2.094121664110655
1753,0.031661515226372575,327238.7067431228,0.7791446090804502,0.7485422545764753,0.9192982048940652,1.4354678218902863,0.04808360073104987,-13.54937203468033,-167582.6706774099,2.0658966130408616
1754,0.037603901037221124,350153.97729232727,0.8216713712333028,0.8089338051662595,0.9252858329189747,1.3456575623356195,0.047822222488071095,-18.70508389547102,-243588.9707856857,2.3407203814696675
1755,0.03776916369378056,343600.12113592087,0.8233778599516498,0.8452945856346182,0.8933558665866979,1.4326317094084513,0.052698531499313375,-20.287913817277364,-271974.0113975724,2.291537423162697
1756,0.037573241737211605,327222.65004726406,0.8301935880741995,0.8448071272298983,0.8898409089017875,1.4023878173538735,0.051365195529905275,-19.613770668433027,-263270.5516466095,2.35542590235936
1757,0.03195307955901657,318350.9665702436,0.7954067958212158,0.8781012211927246,0.8975006436484423,1.4270574705686982,0.04655611265474015,-16.63000044552105,-216738.97236673484,2.0924815944767903
1758,0.031108245150737738,346621.71028906055,0.7925318467107094,0.8632747324101531,0.9018509487420923,1.455231266619538,0.05282523719133911,-18.501532737821496,-243769.3848138929,1.8825361027380958
1759,0.035226521742407584,309759.3462111095,0.7649239191462587,0.829674651090337,0.9043399320028916,1.486176655051247,0.054260080793239504,-14.18294682539495,-181931.98605223448,2.195450071019441
1760,0.036539860174601806,319470.4953500352,0.8120652251683312,0.7676888263031577,0.8684767435760008,1.3726490658377173,0.04709338658818383,-15.782483128059727,-205141.0681601564,2.500693146313157
1761,0.03576275783459689,352158.9891283835,0.7819500825622112,0.8432632237743256,0.9154662894103307,1.329804846061214,0.04920267301679798,-16.90711229389691,-216659.11914825765,2.2767450084356695
1762,0.03645857156164505,333096.0550389613,0.8365994990821096,0.8338376021673022,0.9404630427691129,1.4422471589809063,0.05283178936674134,-20.052916904147207,-267226.3786151774,2.117033839999056
1763,0.03323895376814717,320544.48758390266,0.8609971433826394,0.7917904711587261,0.8916987172041062,1.3434158950805726,0.04810171197270985,-19.503325983644253,-261317.90408918457,2.204725807528752
1764,0.03581166185464624,338141.9374704737,0.7845619136302411,0.8397314106779413,0.8992279552203829,1.422558088749433,0.05181297713565886,-16.824891741578533,-218789.56261800227,2.236023085348329
1765,0.03421323053908122,320490.59851050936,0.845789825439248,0.7460944430412908,0.8682116458515429,1.4012996147082462,0.050059254555225044,-17.78225937812864,-236602.7898034772,2.298298818051694
1766,0.036552328491889,338534.0454733999,0.820122010069368,0.8903272708189713,0.8816149766222632,1.3049221319940774,0.05062632327279201,-20.598424889374765,-277365.1352223587,2.365680992324326
1767,0.03733130606926079,333301.7450911534,0.7920240881002383,0.7842569243511068,0.9036602091434307,1.4283006258756958,0.052911722357917246,-16.058987785098125,-207645.62113848297,2.3291770087980272
1768,0.03685993407981972,324955.21206107026,0.8087872336670452,0.885243497207024,0.8595272823344203,1.3997129540656525,0.04979985082996163,-18.83530173467853,-252610.7694229654,2.4074453972791323
1769,0.03320157817953747,327387.6485060186,0.7761994891986627,0.8101213561997036,0.9263096897095728,1.2865443170620667,0.04910676420964994,-14.601448281284078,-183667.2380335382,2.2120180844342543
1770,0.03345609424736715,350786.4592226763,0.7422491096693319,0.8506958439007475,0.9090491231016439,1.3436864054872628,0.052047306485703604,-14.413028331881147,-179736.37060307874,2.160903951754022
1771,0.037181141252277256,336179.24540090485,0.8643277659124519,0.7855533586219858,0.8970126928489228,1.3629306503847562,0.04826995269741124,-20.5120212526343,-274743.91391498555,2.364395491643657
1772,0.03439030269600805,344149.02294922085,0.7897362510950235,0.7636833801333499,0.9085530587830141,1.423471643916564,0.04567944151613034,-15.014011999026065,-187822.77872215593,2.2296894246207044
1773,0.03254602182036561,333751.2998135397,0.8650763193846349,0.7720802834701004,0.9124859322033472,1.4729635118941409,0.05178773032025807,-20.455637652378414,-274419.0882157586,1.9536276806767399
1774,0.03642348811778622,348302.501702669,0.7773847585657887,0.8308216267797097,0.9000540095914293,1.4525296332994675,0.05144436451909938,-16.551745083728314,-213220.2216589617,2.2402382105442
1775,0.03126224348011019,361763.4571870849,0.7906969071235936,0.756318379438888,0.8976082055961605,1.3610636787517156,0.046488960064519906,-15.876336538026528,-199778.97350372112,2.087772555089496
1776,0.03752819161509576,315548.08048996935,0.8105934132692094,0.8701193076783791,0.8764745346820225,1.3946769977891433,0.0498676931272001,-17.989592705022837,-239910.86803628306,2.4420089070663193
1777,0.03454608920638069,335158.0896793885,0.7527826358968209,0.8348876455786738,0.9140924254033193,1.414301089882688,0.0511026517312199,-14.097456783582857,-176185.57367735356,2.1815818959209747
1778,0.03746773141556164,353923.8017356478,0.8013409318176157,0.852203798665633,0.9044339334840865,1.4423374229548183,0.04789133525459205,-18.552140837996625,-241977.53515716674,2.29771377813045
1779,0.035745065079259244,350106.9404929124,0.8123095023041245,0.8333218897839484,0.9080088089952514,1.3457936189593653,0.05022965616658967,-19.068885004556208,-250884.9214213201,2.249442909128679
1780,0.03614087824762004,310870.5908718341,0.8274865187459914,0.8233287230800199,0.8884954089012714,1.42875032092939,0.04941386322552876,-17.705068740383684,-235381.03059750737,2.3333431470680774
1781,0.035066395122831294,354203.037158811,0.8444623664976699,0.777672781642912,0.9275977455534715,1.4566550257374904,0.0484323217298201,-19.83953274057193,-260604.704859456,2.099026694400128
1782,0.0377744133611502,334890.84387835494,0.8542738978269655,0.8199935269512484,0.8907160071186666,1.352077551903783,0.05275127321042404,-21.364979100335653,-289710.956489165,2.371572156604247
1783,0.03795779099997916,340559.95479701215,0.7933651661316754,0.8751943038661762,0.8991866826508506,1.373114843802394,0.04869325653945916,-17.895312867415253,-234028.51551403568,2.3975081347179352
