Element,TEA,TEA,TEA,TEA,TEA,Stream-lipidcane,Biorefinery,Biorefinery,Biorefinery,Incentive 1,Incentive 1,Incentive 1,Incentive 1,Incentive 1,Incentive 2,Incentive 2,Incentive 2,Incentive 2,Incentive 2,Incentive 3,Incentive 3,Incentive 3,Incentive 3,Incentive 3,Incentive 4,Incentive 4,Incentive 4,Incentive 4,Incentive 4,Incentive 5,Incentive 5,Incentive 5,Incentive 5,Incentive 5,Incentive 6,Incentive 6,Incentive 6,Incentive 6,Incentive 6,Incentive 7,Incentive 7,Incentive 7,Incentive 7,Incentive 7,Incentive 8,Incentive 8,Incentive 8,Incentive 8,Incentive 8,Incentive 9,Incentive 9,Incentive 9,Incentive 9,Incentive 9,Incentive 10,Incentive 10,Incentive 10,Incentive 10,Incentive 10,Incentive 11,Incentive 11,Incentive 11,Incentive 11,Incentive 11,Incentive 12,Incentive 12,Incentive 12,Incentive 12,Incentive 12,Incentive 13,Incentive 13,Incentive 13,Incentive 13,Incentive 13,Incentive 14,Incentive 14,Incentive 14,Incentive 14,Incentive 14,Incentive 15,Incentive 15,Incentive 15,Incentive 15,Incentive 15,Incentive 16,Incentive 16,Incentive 16,Incentive 16,Incentive 16,Incentive 17,Incentive 17,Incentive 17,Incentive 17,Incentive 17,Incentive 18,Incentive 18,Incentive 18,Incentive 18,Incentive 18,Incentive 19,Incentive 19,Incentive 19,Incentive 19,Incentive 19,Incentive 20,Incentive 20,Incentive 20,Incentive 20,Incentive 20,Incentive 22,Incentive 22,Incentive 22,Incentive 22,Incentive 22,Incentive 23,Incentive 23,Incentive 23,Incentive 23,Incentive 23
66,0.34924306662861987,0.047740475027601495,0.031631020503332316,0.20759378334545914,0.07171307344714323,0.03599748628501398,-24.122587137824485,"(-346349.9328138502,)",4.2788799657418455,3.6961192876334503,131326337.86401722,0.0,0.0,0.0,3.811619041800733,65663168.93200862,0.0,0.0,0.0,4.253849232558522,5640728.0836658,0.0,0.0,0.0,4.237419669343143,5826325.949590664,0.0,0.0,0.0,2.2801422290681708,450419730.0331963,0.0,0.0,0.0,3.696119287763769,131326337.86401722,0.0,0.0,0.0,4.278879965743478,0.0,4962330.840065925,0.0,0.0,4.278879965743478,0.0,0.0,0.0,0.0,4.070210610779779,0.0,0.0,30395273.52546657,0.0,4.212317459592562,0.0,0.0,15000000.0,0.0,4.149039053888681,0.0,0.0,13776399.604364071,0.0,4.17650021440409,0.0,0.0,10784653.46321943,0.0,4.007013508114136,0.0,0.0,55215288.50856956,0.0,3.9835134456047725,0.0,0.0,76504618.60465199,0.0,4.255829312895703,0.0,0.0,2000000.0,0.0,3.8915336436173127,0.0,0.0,45964218.25240603,0.0,4.224989195595919,0.0,0.0,9750000.0,0.0,4.053216322374195,0.0,0.0,58311140.659440845,0.0,4.277691724659121,0.0,0.0,125000.0,0.0,3.037640224877906,0.0,0.0,293061629.97798216,0.0,4.278879965748213,0.0,0.0,0.0,4962330.840065925,3.983513445605985,0.0,0.0,0.0,76504618.6046736
67,0.3075020807726851,0.10593720429337775,0.027300889572386286,0.2627907316888228,0.02408038922729533,0.03605337883823951,-24.122587137824436,"(-346349.9328138494,)",4.860956036509288,4.343861406518066,113348408.9643491,0.0,0.0,0.0,4.446346534442652,56674204.48217457,0.0,0.0,0.0,4.838745791036595,4868540.188382307,0.0,0.0,0.0,4.824167527213888,5028730.620491554,0.0,0.0,0.0,2.259792212391807,570181479.0163116,0.0,0.0,0.0,4.343861406416889,113348408.9643491,0.0,0.0,0.0,4.86095603651157,0.0,1666291.1287922084,0.0,0.0,4.86095603651157,0.0,0.0,0.0,0.0,4.621766040879149,0.0,0.0,32695591.04393053,0.0,4.792526143929638,0.0,0.0,15000000.0,0.0,4.7143668269512276,0.0,0.0,15000000.0,0.0,4.754448906573366,0.0,0.0,10898530.347976848,0.0,4.207700826950531,0.0,0.0,128340725.24886003,0.0,4.4047567526240154,0.0,0.0,100000000.0,0.0,4.837258706146526,0.0,0.0,2000000.0,0.0,4.517256280088848,0.0,0.0,39671943.1375222,0.0,4.805553380787345,0.0,0.0,9750000.0,0.0,4.311779320814964,0.0,0.0,136928947.4184027,0.0,4.8597344597655185,0.0,0.0,125000.0,0.0,3.548732569664357,0.0,0.0,296511877.8212975,0.0,4.860956036508387,0.0,0.0,0.0,1666291.1287922084,4.325966117297318,0.0,0.0,0.0,118870513.01950584
68,0.3112917590352481,0.026463707092366014,0.06861706771642956,0.31658487118765577,0.012137544891379422,0.036101040845103585,-24.12258713782446,"(-346349.93281384965,)",5.503668888731918,4.352550545318753,284885788.5320723,0.0,0.0,0.0,4.5806954608471795,142442894.26603615,0.0,0.0,0.0,5.454226060489228,12236412.696393613,0.0,0.0,0.0,5.421772993045442,12639029.53048689,0.0,0.0,0.0,2.728161366375815,686899530.0097325,0.0,0.0,0.0,4.352550545371134,284885788.5320723,0.0,0.0,0.0,5.503668888739327,0.0,839881.9133246348,0.0,0.0,5.503668888739327,0.0,0.0,0.0,0.0,5.349462705710667,0.0,0.0,25167938.571090758,0.0,5.44305942401068,0.0,0.0,15000000.0,0.0,5.408034010067909,0.0,0.0,11207596.610054985,0.0,5.413864361878502,0.0,0.0,10428897.60542078,0.0,5.3178418149703575,0.0,0.0,40264181.446148746,0.0,5.302240370473897,0.0,0.0,55362491.27710694,0.0,5.482679779231466,0.0,0.0,2000000.0,0.0,5.08552256390424,0.0,0.0,54492651.739884235,0.0,5.454597858794312,0.0,0.0,9750000.0,0.0,5.351132189224349,0.0,0.0,41884512.51566774,0.0,5.502586918419032,0.0,0.0,125000.0,0.0,4.28982466695267,0.0,0.0,301927826.0586341,0.0,5.503668888736739,0.0,0.0,0.0,839881.9133246348,5.3022403704735375,0.0,0.0,0.0,55362491.27710338
69,0.3587919860278258,0.0976189215810069,0.02231715774444426,0.09021130255724494,0.05856710879655597,0.0337890034014811,-24.122587137824457,"(-346349.93281384965,)",3.085846682977866,2.629731686522904,92656846.07939515,0.0,0.0,0.0,2.7201310081313466,46328423.03969757,0.0,0.0,0.0,3.0662556343580296,3979796.302285743,0.0,0.0,0.0,3.0533965475142986,4110744.238361375,0.0,0.0,0.0,2.122326416597668,195732983.37243322,0.0,0.0,0.0,2.6297316865296354,92656846.07939515,0.0,0.0,0.0,3.0858466829707116,0.0,4052669.286428742,0.0,0.0,3.0858466829707116,0.0,0.0,0.0,0.0,2.8412589895595177,0.0,0.0,31559603.24203402,0.0,3.012007293477904,0.0,0.0,15000000.0,0.0,2.9359204820461,0.0,0.0,14306238.478297707,0.0,2.970919987133456,0.0,0.0,10898530.347976848,0.0,2.6629270103232288,0.0,0.0,81302258.70475788,0.0,2.671815501659651,0.0,0.0,93150454.8431738,0.0,3.060276039194911,0.0,0.0,2000000.0,0.0,2.7826785507096115,0.0,0.0,32429896.127788305,0.0,3.026064355094989,0.0,0.0,9750000.0,0.0,2.7271065558991796,0.0,0.0,88124461.70174494,0.0,3.0845285385453747,0.0,0.0,125000.0,0.0,1.9759350304435328,0.0,0.0,267758044.66751277,0.0,3.0858466829530222,0.0,0.0,0.0,4052669.286428742,2.643097883779013,0.0,0.0,0.0,105614936.70217207
70,0.34873298217911497,0.0031368734755088667,0.012039056016728535,0.21610008969514363,0.009879710975262208,0.034365495751615405,-24.12258713782447,"(-346349.93281384994,)",3.5992564280068065,3.392891250021771,49984006.61307018,0.0,0.0,0.0,3.4337916199651373,24992003.30653508,0.0,0.0,0.0,3.5903926320825654,2146912.755066887,0.0,0.0,0.0,3.584574652484037,2217553.002169231,0.0,0.0,0.0,1.6555444834055595,468876006.26584554,0.0,0.0,0.0,3.3928912500221244,49984006.61307018,0.0,0.0,0.0,3.5992564279811754,0.0,683646.5390040324,0.0,0.0,3.5992564279811754,0.0,0.0,0.0,0.0,3.5868429434993887,0.0,0.0,2037249.2532391748,0.0,3.582464406487642,0.0,0.0,4720552.529688634,0.0,3.591995418002318,0.0,0.0,839821.0108199368,0.0,3.591995418002318,0.0,0.0,839821.0108199368,0.0,3.5839174869598978,0.0,0.0,3378895.2365289563,0.0,3.5824644064876328,0.0,0.0,4720552.529688625,0.0,3.5961372881732903,0.0,0.0,286246.50872655166,0.0,3.462090699921004,0.0,0.0,17494402.31457456,0.0,3.583917486960685,0.0,0.0,3378895.236529649,0.0,3.586647228586696,0.0,0.0,3544091.959978969,0.0,3.5981508954952233,0.0,0.0,125000.0,0.0,2.526890684595055,0.0,0.0,284546174.37612665,0.0,3.599256427962412,0.0,0.0,0.0,683646.5390040324,3.582464406487585,0.0,0.0,0.0,4720552.529688569
71,0.34373654463557757,0.020250746158319288,0.02643982123733126,0.5807161864955812,0.0059601273254375545,0.03460774201316544,-24.122587137824457,"(-346349.93281384965,)",7.266411809634724,6.804563963737746,109773407.2952905,0.0,0.0,0.0,6.896099502545121,54886703.647645235,0.0,0.0,0.0,7.2465745237237424,4714986.737933608,0.0,0.0,0.0,7.233553812709879,4870124.77391846,0.0,0.0,0.0,1.965277944259837,1259989695.8955271,0.0,0.0,0.0,6.804563963834113,109773407.2952905,0.0,0.0,0.0,7.266411809659679,0.0,412423.0383116652,0.0,0.0,7.266411809659679,0.0,0.0,0.0,0.0,7.095696981422988,0.0,0.0,26350669.477068473,0.0,7.203302557067049,0.0,0.0,15000000.0,0.0,7.158187317956431,0.0,0.0,12129511.7286634,0.0,7.169465384865283,0.0,0.0,10772663.391719226,0.0,7.062645129119357,0.0,0.0,41440342.085266925,0.0,7.046313015745839,0.0,0.0,56531481.44268288,0.0,7.24455702147534,0.0,0.0,2000000.0,0.0,6.9594331969640875,0.0,0.0,38420692.55335167,0.0,7.215316885167353,0.0,0.0,9750000.0,0.0,7.100054364385871,0.0,0.0,42703641.592993096,0.0,7.26528521435696,0.0,0.0,125000.0,0.0,5.991604907314301,0.0,0.0,303000000.0,0.0,7.266411809659463,0.0,0.0,0.0,412423.0383116652,7.0463130157460885,0.0,0.0,0.0,56531481.442684785
72,0.3624978276380188,0.058455376272369027,0.043368054204753294,0.3739799875078152,0.050284634006614516,0.03449150800223525,-24.122587137824485,"(-346349.9328138502,)",6.210080902610598,5.378005897991501,180056401.86027,0.0,0.0,0.0,5.542918291861335,90028200.93013501,0.0,0.0,0.0,6.174341621958546,7733781.502905391,0.0,0.0,0.0,6.150883229170135,7988247.472755085,0.0,0.0,0.0,2.460304828285045,811430681.0949733,0.0,0.0,0.0,5.378005897997085,180056401.86027,0.0,0.0,0.0,6.2100809026147274,0.0,3479546.728622203,0.0,0.0,6.2100809026147274,0.0,0.0,0.0,0.0,5.967787091833702,0.0,0.0,32695591.04393055,0.0,6.140763039207062,0.0,0.0,15000000.0,0.0,6.061589498907498,0.0,0.0,15000000.0,0.0,6.1021916979662345,0.0,0.0,10898530.347976848,0.0,5.692319548715002,0.0,0.0,97332562.62278569,0.0,5.754725891394146,0.0,0.0,99394173.39188796,0.0,6.186076067190428,0.0,0.0,2000000.0,0.0,5.731855101433102,0.0,0.0,54492651.73988425,0.0,6.153959322160213,0.0,0.0,9750000.0,0.0,5.781698613855978,0.0,0.0,101830646.49598019,0.0,6.2088434742477006,0.0,0.0,125000.0,0.0,4.809860061827803,0.0,0.0,303000000.0,0.0,6.210080902609752,0.0,0.0,0.0,3479546.728622203,5.689790096632948,0.0,0.0,0.0,116836351.36935315
73,0.3562367798802224,0.10030086289211028,0.06372507824557586,0.2698799910055244,0.05204098127943815,0.03150537534757021,-24.12258713782442,"(-346349.9328138491,)",5.656930590093404,4.354222497083016,264575123.49965996,0.0,0.0,0.0,4.612411613381705,132287561.74983,0.0,0.0,0.0,5.600976679819484,11364029.13259633,0.0,0.0,0.0,5.564249896824517,11737941.77721138,0.0,0.0,0.0,2.7737499524991214,585563164.4218441,0.0,0.0,0.0,4.354222497126545,264575123.49965996,0.0,0.0,0.0,5.656930590086211,0.0,3601080.72261874,0.0,0.0,5.656930590086211,0.0,0.0,0.0,0.0,5.398772038764538,0.0,0.0,32695591.04393053,0.0,5.583073981291139,0.0,0.0,15000000.0,0.0,5.4987163726439565,0.0,0.0,15000000.0,0.0,5.541977093403077,0.0,0.0,10898530.347976848,0.0,4.817160441314685,0.0,0.0,149593852.49534497,0.0,5.1645531980783295,0.0,0.0,100000000.0,0.0,5.631353983256244,0.0,0.0,2000000.0,0.0,5.147391862530752,0.0,0.0,54492651.73988423,0.0,5.597134321006636,0.0,0.0,9750000.0,0.0,4.953066052130998,0.0,0.0,158619879.70285463,0.0,5.655612138281849,0.0,0.0,125000.0,0.0,4.165027092293588,0.0,0.0,303000000.0,0.0,5.656930590093154,0.0,0.0,0.0,3601080.72261874,5.066077719673305,0.0,0.0,0.0,120000000.0
74,0.36192033059401924,0.1187873752806222,0.018234755978935386,0.41015788121023017,0.04281956347389681,0.03311954191004237,-24.122587137824485,"(-346349.9328138502,)",6.659731035252307,6.269614570680342,75707444.35214461,0.0,0.0,0.0,6.346933369712428,37853722.17607231,0.0,0.0,0.0,6.64297475518803,3251785.7000009753,0.0,0.0,0.0,6.631976341332449,3358779.775484393,0.0,0.0,0.0,2.073986926474458,889926466.7201831,0.0,0.0,0.0,6.2696145706038,75707444.35214461,0.0,0.0,0.0,6.659731035256138,0.0,2962986.107983399,0.0,0.0,6.659731035256138,0.0,0.0,0.0,0.0,6.38955669138239,0.0,0.0,32695591.04393055,0.0,6.582436827020704,0.0,0.0,15000000.0,0.0,6.494152857926776,0.0,0.0,15000000.0,0.0,6.539427115883471,0.0,0.0,10898530.347976848,0.0,5.50206799352383,0.0,0.0,195366969.9948341,0.0,6.1444363136961835,0.0,0.0,100000000.0,0.0,6.632963984794414,0.0,0.0,2000000.0,0.0,6.400430462258148,0.0,0.0,26497605.523250613,0.0,6.597151594506873,0.0,0.0,9750000.0,0.0,5.685408945072974,0.0,0.0,207635894.67871585,0.0,6.658351217112382,0.0,0.0,125000.0,0.0,5.098388028920431,0.0,0.0,303000000.0,0.0,6.659731035254292,0.0,0.0,0.0,2962986.107983399,6.041377369381895,0.0,0.0,0.0,120000000.0
75,0.3258481385358439,0.05494782659204699,0.05097490508224552,0.44770920277229553,0.053980099762176395,0.031767964722075964,-24.122587137824457,"(-346349.93281384965,)",6.409949596063428,5.495354538594175,211638685.72346354,0.0,0.0,0.0,5.6766219237643565,105819342.8617318,0.0,0.0,0.0,6.370665914591431,9090303.571752578,0.0,0.0,0.0,6.344881063489125,9389403.425264753,0.0,0.0,0.0,2.212041970369033,971402201.9170735,0.0,0.0,0.0,5.495354538718228,211638685.72346354,0.0,0.0,0.0,6.409949596064213,0.0,3735261.939332681,0.0,0.0,6.409949596064213,0.0,0.0,0.0,0.0,6.183369265603533,0.0,0.0,32695591.043930538,0.0,6.3451272039999935,0.0,0.0,15000000.0,0.0,6.271088305246581,0.0,0.0,15000000.0,0.0,6.3090573299219965,0.0,0.0,10898530.347976848,0.0,5.916871274571188,0.0,0.0,98542181.16207722,0.0,5.981942877761616,0.0,0.0,99603239.09489146,0.0,6.3875015462148745,0.0,0.0,2000000.0,0.0,5.962738172390228,0.0,0.0,54492651.739884235,0.0,6.357467668426448,0.0,0.0,9750000.0,0.0,6.00312824432887,0.0,0.0,102722279.6579574,0.0,6.40879241864275,0.0,0.0,125000.0,0.0,5.100537276357109,0.0,0.0,303000000.0,0.0,6.409949596063127,0.0,0.0,0.0,3735261.939332681,5.917034866849066,0.0,0.0,0.0,117477136.15439498
76,0.360666609337132,0.06599082715717655,0.06432006615528744,0.17405359118060784,0.07001728736199853,0.03518743721210562,-24.12258713782447,"(-346349.93281384994,)",4.711676839919775,3.4653311949581096,267045406.84848714,0.0,0.0,0.0,3.7123496040749084,133522703.42424355,0.0,0.0,0.0,4.658143809176943,11470132.728318078,0.0,0.0,0.0,4.6230060325123326,11847536.51816133,0.0,0.0,0.0,2.9491349873782355,377647009.88379836,0.0,0.0,0.0,3.465331194961484,267045406.84848714,0.0,0.0,0.0,4.711676839917407,0.0,4844987.499668296,0.0,0.0,4.711676839917407,0.0,0.0,0.0,0.0,4.466972427982053,0.0,0.0,32695591.043930538,0.0,4.641669327361484,0.0,0.0,15000000.0,0.0,4.5617080829613394,0.0,0.0,15000000.0,0.0,4.602714236656516,0.0,0.0,10898530.347976848,0.0,4.279657214566616,0.0,0.0,82648882.62129685,0.0,4.285364968571634,0.0,0.0,96301444.0699361,0.0,4.687433178408599,0.0,0.0,2000000.0,0.0,4.228693130695026,0.0,0.0,54492651.739884235,0.0,4.65499690122605,0.0,0.0,9750000.0,0.0,4.351835951274796,0.0,0.0,87408675.18009165,0.0,4.71042710028061,0.0,0.0,125000.0,0.0,3.3499169593367215,0.0,0.0,298353732.883561,0.0,4.71167683992921,0.0,0.0,0.0,4844987.499668296,4.25353528587834,0.0,0.0,0.0,109428807.91252853
77,0.3595730119889431,0.04116552254009922,0.03787236604346771,0.3098255811804791,0.016052868037761497,0.03623126743758147,-24.122587137824436,"(-346349.93281384936,)",5.430303314150247,4.728181788066286,157239287.87596977,0.0,0.0,0.0,4.867338163408964,78619643.93798488,0.0,0.0,0.0,5.400145794530841,6753740.958618576,0.0,0.0,0.0,5.380351133650952,6975960.482470242,0.0,0.0,0.0,2.4285738031249346,672233784.5756212,0.0,0.0,0.0,4.728181787915419,157239287.87596977,0.0,0.0,0.0,5.43030331414595,0.0,1110810.5998832455,0.0,0.0,5.43030331414595,0.0,0.0,0.0,0.0,5.204943166084091,0.0,0.0,31868648.215953022,0.0,5.363323725054322,0.0,0.0,15000000.0,0.0,5.290887075917213,0.0,0.0,14623099.459351609,0.0,5.326053496859745,0.0,0.0,10898530.347976848,0.0,5.124013919768669,0.0,0.0,60267769.80241129,0.0,5.098782713101577,0.0,0.0,82817403.79685785,0.0,5.407108225122139,0.0,0.0,2000000.0,0.0,4.968209330242605,0.0,0.0,54492651.73988423,0.0,5.376074862587799,0.0,0.0,9750000.0,0.0,5.177602065194507,0.0,0.0,63022463.80926548,0.0,5.42910762750423,0.0,0.0,125000.0,0.0,4.081253091568275,0.0,0.0,302635027.23547274,0.0,5.430303314139939,0.0,0.0,0.0,1110810.5998832455,5.098782713102351,0.0,0.0,0.0,82817403.79686977
78,0.3319064604066101,0.04243598660358417,0.03725562667236107,0.16167094737844248,0.05488537182230535,0.031284030671153644,-24.122587137824485,"(-346349.9328138502,)",3.4033023686657646,2.741754334558259,154678696.35109442,0.0,0.0,0.0,2.8728692813643755,77339348.17554721,0.0,0.0,0.0,3.374887561433999,6643758.446655762,0.0,0.0,0.0,3.3562367744962414,6862359.1966175055,0.0,0.0,0.0,1.9030444581400432,350780178.9576181,0.0,0.0,0.0,2.7417543345607016,154678696.35109442,0.0,0.0,0.0,3.4033023686658073,0.0,3797904.0664469097,0.0,0.0,3.4033023686658073,0.0,0.0,0.0,0.0,3.2362261928403773,0.0,0.0,26275032.64628818,0.0,3.3391486051219146,0.0,0.0,15000000.0,0.0,3.3024783469143157,0.0,0.0,11259476.858367098,0.0,3.3116103361134304,0.0,0.0,10096821.597712068,0.0,3.196190529028697,0.0,0.0,44236820.11545293,0.0,3.177545997988962,0.0,0.0,61623193.10849287,0.0,3.3810858654487874,0.0,0.0,2000000.0,0.0,2.96358807848595,0.0,0.0,54137543.72288305,0.0,3.3513617804100297,0.0,0.0,9750000.0,0.0,3.2312530318527286,0.0,0.0,46856186.38190686,0.0,3.4021571272743203,0.0,0.0,125000.0,0.0,2.3024687517974565,0.0,0.0,283490970.30670583,0.0,3.40330236858521,0.0,0.0,0.0,3797904.0664469097,3.1775459979893435,0.0,0.0,0.0,61623193.108498946
79,0.3897827170630562,0.09900436653134677,0.011316168773960217,0.1720872613759174,0.010466313532630656,0.03450395812826577,-24.122587137824436,"(-346349.9328138494,)",4.029273179373358,3.7833475453128615,46982708.11650795,0.0,0.0,0.0,3.8320885660161412,23491354.05825397,0.0,0.0,0.0,4.018710182998865,2018000.9998746258,0.0,0.0,0.0,4.011776889619871,2084399.6408755165,0.0,0.0,0.0,2.0748547965576116,373380630.9705578,0.0,0.0,0.0,3.78334754525815,46982708.11650795,0.0,0.0,0.0,4.02927317937044,0.0,724237.6867734345,0.0,0.0,4.02927317937044,0.0,0.0,0.0,0.0,3.754828910963456,0.0,0.0,32695591.04393053,0.0,3.9507573879498668,0.0,0.0,15000000.0,0.0,3.8610781498587543,0.0,0.0,15000000.0,0.0,3.9070679371367887,0.0,0.0,10898530.347976848,0.0,3.4431120870339145,0.0,0.0,102406714.78158474,0.0,3.529638773730078,0.0,0.0,98086782.87516086,0.0,4.002083093605606,0.0,0.0,2000000.0,0.0,3.8658126140868543,0.0,0.0,16443947.840777779,0.0,3.965704712478374,0.0,0.0,9750000.0,0.0,3.5340794978321335,0.0,0.0,110069078.76127797,0.0,4.027871554126153,0.0,0.0,125000.0,0.0,2.5986494074274247,0.0,0.0,290386262.6692494,0.0,4.029273179335236,0.0,0.0,0.0,724237.6867734345,3.464759822853837,0.0,0.0,0.0,114817446.00185087
80,0.35322454077238746,0.07634286890268635,0.015192875307928913,0.5025399786652256,0.03830056724814659,0.03161495602754844,-24.12258713782446,"(-346349.93281384965,)",6.815430156243829,6.519532281716292,63078100.04437763,0.0,0.0,0.0,6.578177507867514,31539050.022188824,0.0,0.0,0.0,6.802720752442689,2709330.178330446,0.0,0.0,0.0,6.7943786095761505,2798475.7445987575,0.0,0.0,0.0,1.7005328227706749,1090369460.3638544,0.0,0.0,0.0,6.519532281703521,63078100.04437763,0.0,0.0,0.0,6.8154301561893975,0.0,2650285.044435896,0.0,0.0,6.8154301561893975,0.0,0.0,0.0,0.0,6.569477422730571,0.0,0.0,32695591.043930538,0.0,6.745065511186141,0.0,0.0,15000000.0,0.0,6.664696356928145,0.0,0.0,15000000.0,0.0,6.705911697141572,0.0,0.0,10898530.347976848,0.0,6.053116996704608,0.0,0.0,140107221.88516286,0.0,6.346332522833835,0.0,0.0,100000000.0,0.0,6.791062819404368,0.0,0.0,2000000.0,0.0,6.6187543032914755,0.0,0.0,22077335.015532177,0.0,6.758461073596294,0.0,0.0,9750000.0,0.0,6.182553572703375,0.0,0.0,146838859.65000927,0.0,6.814174041196767,0.0,0.0,125000.0,0.0,5.394064327122849,0.0,0.0,303000000.0,0.0,6.815430156187367,0.0,0.0,0.0,2650285.044435896,6.252512996163865,0.0,0.0,0.0,120000000.0
81,0.3340434743469892,0.10239788989563228,0.014354007755094336,0.36973570734863626,0.0468067192724118,0.03593370137585168,-24.122587137824457,"(-346349.93281384965,)",5.885144610083583,5.602174691810684,59595272.05104407,0.0,0.0,0.0,5.6582576727407945,29797636.025522027,0.0,0.0,0.0,5.872990487835471,2559735.7710538446,0.0,0.0,0.0,5.8650128182107455,2643959.206289954,0.0,0.0,0.0,2.07603982828827,802221794.910259,0.0,0.0,0.0,5.602174692014959,59595272.05104407,0.0,0.0,0.0,5.885144610083376,0.0,3238885.399870557,0.0,0.0,5.885144610083376,0.0,0.0,0.0,0.0,5.636191890806889,0.0,0.0,32695591.043930538,0.0,5.8139216988022575,0.0,0.0,15000000.0,0.0,5.732572249185381,0.0,0.0,15000000.0,0.0,5.774290309716285,0.0,0.0,10898530.347976848,0.0,5.078408550435802,0.0,0.0,149336505.44963703,0.0,5.410325201540501,0.0,0.0,100000000.0,0.0,5.860480054952563,0.0,0.0,2000000.0,0.0,5.697061643554526,0.0,0.0,20858345.21786542,0.0,5.827480652352179,0.0,0.0,9750000.0,0.0,5.208986840274209,0.0,0.0,158398348.0267149,0.0,5.883873173744064,0.0,0.0,125000.0,0.0,4.446441802196456,0.0,0.0,303000000.0,0.0,5.885144610081891,0.0,0.0,0.0,3238885.399870557,5.315361319830963,0.0,0.0,0.0,120000000.0
82,0.31392392901963173,0.094388542652241,0.03215913091686163,0.5141498085011722,0.019020365292994557,0.031661720436956656,-24.12258713782447,"(-346349.93281384994,)",7.002691041471066,6.398856308413723,133518957.81408644,0.0,0.0,0.0,6.518532816878116,66759478.907043226,0.0,0.0,0.0,6.976755135606613,5734905.482733825,0.0,0.0,0.0,6.959731439104193,5923602.084145689,0.0,0.0,0.0,1.9576129025971212,1115559503.8042994,0.0,0.0,0.0,6.398856308510359,133518957.81408644,0.0,0.0,0.0,7.0026910414753685,0.0,1316152.5611130586,0.0,0.0,7.0026910414753685,0.0,0.0,0.0,0.0,6.765573562861656,0.0,0.0,32695591.043930538,0.0,6.934854075517219,0.0,0.0,15000000.0,0.0,6.857371988011946,0.0,0.0,15000000.0,0.0,6.897106767187804,0.0,0.0,10898530.347976848,0.0,6.089253569914224,0.0,0.0,174075369.49316123,0.0,6.550444601758501,0.0,0.0,100000000.0,0.0,6.979199042107466,0.0,0.0,2000000.0,0.0,6.601337326632991,0.0,0.0,46731635.23493026,0.0,6.947768434868875,0.0,0.0,9750000.0,0.0,6.241725268516969,0.0,0.0,183007610.90520242,0.0,7.001480049362271,0.0,0.0,125000.0,0.0,5.632384329137274,0.0,0.0,303000000.0,0.0,7.002691041470679,0.0,0.0,0.0,1316152.5611130586,6.45999531381719,0.0,0.0,0.0,120000000.0
83,0.3667665200778504,0.046217610161108244,0.06158821589382181,0.2445428114882586,0.02060621103026048,0.03580952948414504,-24.122587137824457,"(-346349.93281384965,)",5.304942349583953,4.139330421496327,255703253.33202547,0.0,0.0,0.0,4.370347880643489,127851626.66601275,0.0,0.0,0.0,5.254876992974112,10982964.61786791,0.0,0.0,0.0,5.222015313086444,11344339.029888816,0.0,0.0,0.0,2.886277503361475,530588659.0486361,0.0,0.0,0.0,4.139330421485524,255703253.33202547,0.0,0.0,0.0,5.304942349585178,0.0,1425888.357270534,0.0,0.0,5.304942349585178,0.0,0.0,0.0,0.0,5.0712575486296965,0.0,0.0,32212570.272934213,0.0,5.2365655155277615,0.0,0.0,15000000.0,0.0,5.159973957239315,0.0,0.0,14863153.344713166,0.0,5.198517802140839,0.0,0.0,10898530.347976848,0.0,4.963071063578207,0.0,0.0,66047163.96321895,0.0,4.935474229905981,0.0,0.0,90557125.17318937,0.0,5.281263393433856,0.0,0.0,2000000.0,0.0,4.833208735139083,0.0,0.0,54492651.739884235,0.0,5.249582651448644,0.0,0.0,9750000.0,0.0,5.022345001634615,0.0,0.0,69213584.35924086,0.0,5.30372172001471,0.0,0.0,125000.0,0.0,3.932959414295472,0.0,0.0,302162015.7506465,0.0,5.304942349593161,0.0,0.0,0.0,1425888.357270534,4.935021166504028,0.0,0.0,0.0,90776531.29802932
84,0.37706791862538935,0.07402693949662706,0.03397381939088876,0.09753288235371074,0.05575981776161418,0.03130512281644959,-24.122587137824485,"(-346349.9328138502,)",3.1572583150879177,2.46963075226785,141053219.68315637,0.0,0.0,0.0,2.605914508948218,70526609.84157819,0.0,0.0,0.0,3.1277233400864026,6058517.053769641,0.0,0.0,0.0,3.108337302329082,6257861.50348796,0.0,0.0,0.0,2.125627291799454,211618738.43790525,0.0,0.0,0.0,2.4696307522669816,141053219.68315637,0.0,0.0,0.0,3.157258315095272,0.0,3858413.1179213375,0.0,0.0,3.157258315095272,0.0,0.0,0.0,0.0,2.918189448373347,0.0,0.0,31269290.99693717,0.0,3.084134047056056,0.0,0.0,15000000.0,0.0,3.0106659204429116,0.0,0.0,14146468.107074603,0.0,3.043444664023038,0.0,0.0,10898530.347976848,0.0,2.796081547480192,0.0,0.0,68829308.60182236,0.0,2.778668961122689,0.0,0.0,89344859.79752141,0.0,3.131935318480259,0.0,0.0,2000000.0,0.0,2.7002096200470502,0.0,0.0,49368626.88910474,0.0,3.098054968502914,0.0,0.0,9750000.0,0.0,2.85354879813658,0.0,0.0,73863491.6177582,0.0,3.155952936650306,0.0,0.0,125000.0,0.0,1.9515856353592298,0.0,0.0,279142367.7023318,0.0,3.1572583150888156,0.0,0.0,0.0,3858413.1179213375,2.764342863559745,0.0,0.0,0.0,96016821.33677323
